episode_id,order,graph_seed,policy_seed,horizon,champion_auc,stage3_auc,delta,champion_auc_fraction,stage3_auc_fraction,delta_fraction,champion_best_total_witnesses,stage3_best_total_witnesses,champion_accepted_count,stage3_accepted_count,champion_duplicate_count,stage3_duplicate_count,champion_first_improvement_step,stage3_first_improvement_step,first_difference_step,curve_difference_area_fraction,curve_difference_steps,initial_total_capped_witnesses,witness_transition_summary,canonical_episode_sha256,champion_program_id,champion_source_sha256,champion_normalized_ast_sha256,stage3_source_sha256,stage3_normalized_ast_sha256
o10-g0451-p4511,10,451,4511,32,0.95625,0.95625,0.0,153/160,153/160,0,0,0,2,2,26,26,0,0,,0,0,5,[],f5cac225fdfa05fe0d476ac6cb20ed46f756f31216c2d359bdbd5f4a6bfa1c20,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0451-p4512,10,451,4512,32,0.9625,0.9625,0.0,77/80,77/80,0,0,0,4,4,17,17,0,0,,0,0,5,[],dc17686a5fcaedc6e73270840ab9d75d9162d03e5a0f88b21738685f2eae17fa,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0451-p4513,10,451,4513,32,0.89375,0.89375,0.0,143/160,143/160,0,0,0,2,2,20,20,1,1,,0,0,5,[],dc97a4f7f146e2e4911639a41910648b9680a21de1bc02d964d607a628e17aa6,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0451-p4514,10,451,4514,32,0.90625,0.58125,0.325,29/32,93/160,13/40,0,2,3,1,39,37,0,1,0,52/5,27,5,"[{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""3/5"",""stage3_normalized"":0.0,""stage3_raw"":5,""step"":0},{""champion_normalized"":0.8,""champion_raw"":1,""normalized_difference"":""1/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":6},{""champion_normalized"":0.8,""champion_raw"":1,""normalized_difference"":""1/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":7},{""champion_normalized"":0.8,""champion_raw"":1,""normalized_difference"":""1/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":8},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":9},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":10},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":11},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":12},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":13},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":14},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":15},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":16},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":17},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":18},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":19},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":20},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":21},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":22},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":23},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":24},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":25},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":26},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":27},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":28},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":29},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":30},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":31}]",be84a0ca0e4caa8190c2f7711776d41088538e4e7768694f3d7b402726f5675a,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0451-p4515,10,451,4515,32,0.96875,0.96875,0.0,31/32,31/32,0,0,0,3,3,20,17,0,0,,0,0,5,[],1ff7e93e343300b5566ec7f391dfe38f8bd4fc2b4a3bc730c6d16815d4b7ff67,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0451-p4516,10,451,4516,32,0.96875,0.96875,0.0,31/32,31/32,0,0,0,1,1,29,29,1,1,,0,0,5,[],7ece79ca6c348b97e461eebae526ee0edd7ee776931be0184f5064be32c24508,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4501,10,452,4501,32,0.95,0.6,0.35,19/20,3/5,7/20,0,2,2,1,56,20,0,0,4,56/5,28,5,"[{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":4},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":5},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":6},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":7},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":8},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":9},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":10},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":11},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":12},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":13},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":14},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":15},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":16},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":17},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":18},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":19},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":20},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":21},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":22},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":23},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":24},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":25},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":26},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":27},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":28},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":29},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":30},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":31}]",52924108c902e52fe883e316aec087f2efcd52002554480f51954584d43fc9b6,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4502,10,452,4502,32,0.94375,0.94375,0.0,151/160,151/160,0,0,0,3,3,16,16,0,0,,0,0,5,[],3987692ff10666b7609bdd321ede9f61496899ededa0bac633302d0b0852488d,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4503,10,452,4503,32,0.95625,0.84375,0.1125,153/160,27/32,9/80,0,0,2,2,35,46,1,1,2,18/5,9,5,"[{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":2},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":3},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":4},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":5},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":6},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":7},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":8},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":9},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":10}]",8fd9bbb6893d92f7effe4680046b4806edebdc05f5cb83827d4e15b1a8bd9826,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4504,10,452,4504,32,0.8875,0.9875,-0.1,71/80,79/80,-1/10,0,0,2,2,56,31,0,0,1,-16/5,8,5,"[{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":1},{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":2},{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":3},{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":4},{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":5},{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":6},{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":7},{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-2/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":8}]",e90ccaab4d89257331cad60a55cfad2c84d55f160df77952e0101e4498b701c2,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4505,10,452,4505,32,0.975,0.875,0.1,39/40,7/8,1/10,0,0,2,2,30,40,0,0,2,16/5,8,5,"[{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":2},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":3},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":4},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":5},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":6},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":7},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":8},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":9}]",cf00a679624e875d2d7d294e6833b4494e5871ed8488ff5aea725884aca7ff39,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4506,10,452,4506,32,1.0,1.0,0.0,1,1,0,0,0,1,1,20,20,0,0,,0,0,5,[],50236492cdfb2831591085cd28d32dd1718c4fa20f836954eddeb4209cfcf122,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4507,10,452,4507,32,0.93125,0.94375,-0.0125,149/160,151/160,-1/80,0,0,4,3,35,20,0,0,4,-2/5,2,5,"[{""champion_normalized"":0.8,""champion_raw"":1,""normalized_difference"":""-1/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":4},{""champion_normalized"":0.8,""champion_raw"":1,""normalized_difference"":""-1/5"",""stage3_normalized"":1.0,""stage3_raw"":0,""step"":5}]",fa5843e11aa9f86dd4b83b33819ceb62a89a775bf4a4de70bda68cf5bc36a624,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4508,10,452,4508,32,0.95625,0.6,0.35625,153/160,3/5,57/160,0,2,3,1,28,22,0,0,3,57/5,29,5,"[{""champion_normalized"":0.8,""champion_raw"":1,""normalized_difference"":""1/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":3},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":4},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":5},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":6},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":7},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":8},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":9},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":10},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":11},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":12},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":13},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":14},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":15},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":16},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":17},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":18},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":19},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":20},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":21},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":22},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":23},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":24},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":25},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":26},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":27},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":28},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":29},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":30},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""2/5"",""stage3_normalized"":0.6,""stage3_raw"":2,""step"":31}]",032ade6111403851de8f4bd9d011ac1fca684c46d0a89af11ed4b319405f92b2,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4509,10,452,4509,32,0.975,0.975,0.0,39/40,39/40,0,0,0,2,3,22,13,0,0,1,0,2,5,"[{""champion_normalized"":0.6,""champion_raw"":2,""normalized_difference"":""-1/5"",""stage3_normalized"":0.8,""stage3_raw"":1,""step"":1},{""champion_normalized"":1.0,""champion_raw"":0,""normalized_difference"":""1/5"",""stage3_normalized"":0.8,""stage3_raw"":1,""step"":2}]",9f2030589ee2bc0e2ba6be250c949892c97b051abe0c45b5b50defcaf19be707,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
o10-g0452-p4510,10,452,4510,32,0.9875,0.9875,0.0,79/80,79/80,0,0,0,2,2,22,22,0,0,,0,0,5,[],ba17f6c099926ff40c695c28c543cb1064f331e6ac8d544bff67f6db64b9ec6b,program-d5ad1c8203e0d9f25f03aabd,e444562c1b308e3b23cb732be5f769ea1923ac1809501cea8571318c4aff0a7b,2243214df58c805e9a9343dc31ed082279e1c2ac31b21243bf889dbc9a19e165,a5f540459695bbf7d454eeccbb8e48158d6130df6a769b67d1447de18276dc01,cef05bb644e2e0a9acbc4972fbaa6d4ba3e033ee8a73ecd756da44100c767f5c
